"id","bond_code","event_date","event_type","W5","W6","W1","W2","W8","W7a","W7b","W3","W9","W4a","W4b"
"886","111010.SH","2024-2-5","NO","0","1","0.37090808153152466","2.911115","4.7748","0","1.0164","0","0.00356","0","23"
"887","113632.SH","2024-2-5","NO","1","1","0.025690870359539986","1.448685","3.7810","0","1.0750","0","0.00192","0","23"
"888","123117.SZ","2024-2-5","NO","1","1","-0.20111870765686035","4.070899","3.3785","0","1.0585","0","0.00482","0","23"
"889","123237.SZ","2024-2-5","NO","0","0","-0.1647006720304489","2.172561","5.9138","0","1.0432","0","0.20000","1","21"
"890","113059.SH","2024-2-6","NO","1","1","0.03036755695939064","2.056220","4.2847","0","1.0342","0","0.00248","0","23"
"891","113609.SH","2024-2-6","NO","1","0","0.3404253423213959","9.758205","2.7981","0","1.0860","0","0.00132","1","22"
"892","113669.SH","2024-2-6","NO","0","1","-0.04636551812291145","1.933885","5.1581","0","1.0556","0","0.00546","0","23"
"893","118004.SH","2024-2-6","NO","0","0","0.113367959856987","2.146947","3.9097","0","1.1441","0","0.67689","1","22"
"894","118033.SH","2024-2-6","NO","0","0","-0.01251146662980318","4.101528","5.1198","0","1.0590","0","0.00508","1","22"
"895","123120.SZ","2024-2-6","NO","0","0","0.009358543902635574","1.897458","3.4771","0","1.0915","0","0.00168","1","22"
"896","123149.SZ","2024-2-6","NO","0","1","0.06156283989548683","1.259133","4.3696","0","1.0803","1","0.00792","0","23"
"897","123174.SZ","2024-2-6","NO","0","1","-0.04171798750758171","1.667623","5.0267","0","1.1040","0","0.00446","1","22"
"898","123211.SZ","2024-2-6","NO","0","1","-0.08279669284820557","4.033954","5.4702","0","1.0826","0","0.00862","1","22"
"899","123220.SZ","2024-2-6","NO","0","1","-0.14790000021457672","6.195670","5.5305","0","1.0607","0","0.01010","1","21"
"900","123227.SZ","2024-2-6","NO","0","0","-0.06014921888709068","1.511690","5.7029","0","1.2932","0","0.01724","1","21"
"901","127072.SZ","2024-2-6","NO","0","1","-0.12316690385341644","2.563500","4.6270","0","1.1100","0","0.01634","0","23"
"902","128056.SZ","2024-2-6","PROPOSAL","1","1","0.16569587588310242","0.798566","1.0623","0","1.2142","0","0.01098","1","21"
"903","128117.SZ","2024-2-6","NO","0","0","-0.05762271583080292","2.641139","2.4011","0","1.1099","0","0.00116","1","22"
"904","113061.SH","2024-2-7","NO","0","0","-0.07047487795352936","1.231359","4.4326","0","1.1032","0","0.01111","0","24"
"905","118007.SH","2024-2-7","NO","0","0","0.021199429407715797","3.079636","4.1205","0","1.0599","1","0.00229","1","21"
"906","123044.SZ","2024-2-7","PROPOSAL","1","0","0.37299999594688416","1.485762","2.0917","1","0.9108","0","0.00108","1","21"
"907","123168.SZ","2024-2-7","NO","0","1","-0.06927219778299332","1.441901","4.7940","0","1.0615","0","0.00360","1","22"
"908","111004.SH","2024-2-8","NO","0","0","0.07318831980228424","3.396535","4.1396","0","1.0748","0","0.00229","1","22"
"909","113024.SH","2024-2-8","NO","0","1","0.05615617334842682","1.107609","1.1636","0","1.0597","1","0.07745","0","26"
"910","113596.SH","2024-2-8","NO","0","0","0.29154089093208313","1.603683","2.4668","1","0.9309","0","0.00119","1","19"
"911","118041.SH","2024-2-8","NO","0","1","-0.06330746412277222","2.956910","5.4757","0","1.0920","0","0.00893","1","21"
"912","123018.SZ","2024-2-8","NO","0","0","-0.33086609840393066","10.480000","0.8652","0","2.5918","0","0.00082","1","22"
"913","123153.SZ","2024-2-8","NO","0","0","0.03196943551301956","1.345564","4.4490","0","1.0396","0","0.00276","1","21"
"914","123197.SZ","2024-2-8","NO","0","1","-0.11471728980541229","7.552235","5.2457","0","1.0900","0","0.00585","1","21"
"915","123200.SZ","2024-2-8","NO","0","1","-0.11951892077922821","2.655591","5.3826","0","1.0960","0","0.00725","1","20"
"916","123217.SZ","2024-2-8","NO","0","1","-0.10042638331651688","4.992453","5.4976","0","1.0442","0","0.00909","1","22"
"917","123230.SZ","2024-2-8","NO","0","0","-0.15501724183559418","2.602882","5.7522","0","1.6350","0","0.02222","1","20"
"918","123233.SZ","2024-2-8","NO","0","0","-0.1320095807313919","2.704916","5.8070","0","1.0819","0","0.02857","1","22"
"919","113542.SH","2024-2-19","NO","0","0","-0.010555736720561981","3.713644","1.4483","0","1.0755","0","0.00092","0","23"
"920","113621.SH","2024-2-19","NO","0","0","0.02701743133366108","1.466132","2.9350","0","1.1208","0","0.00139","0","23"
"921","113625.SH","2024-2-19","NO","0","1","-0.08204039931297302","1.307797","3.3073","0","1.0681","0","0.00158","1","22"
"922","113663.SH","2024-2-19","NO","0","1","-0.08181805163621902","2.656559","4.7748","0","1.0561","1","0.00360","1","22"
"923","123067.SZ","2024-2-19","NO","0","0","0.06294909864664078","3.040249","2.5763","0","1.1240","0","0.00124","1","22"
"924","123152.SZ","2024-2-19","NO","0","0","-0.0558280386030674","2.499611","4.4189","0","1.0995","0","0.00275","1","21"
"925","123157.SZ","2024-2-19","NO","0","0","0.20881016552448273","2.915852","4.5284","0","1.0705","0","0.00298","1","22"
"926","123234.SZ","2024-2-19","NO","0","0","-0.04031745716929436","1.635453","5.8097","0","1.0412","0","0.03846","1","21"
"927","127076.SZ","2024-2-19","NO","0","1","-0.019044091925024986","1.826627","4.6817","0","1.1250","0","0.04377","1","22"
"928","127087.SZ","2024-2-19","NO","0","1","-0.10136409103870392","2.044567","5.3169","0","1.0340","0","0.00719","1","21"
"929","127101.SZ","2024-2-19","NO","0","0","-0.06366731971502304","0.978299","5.8398","0","1.0163","0","0.05556","1","22"
"930","128142.SZ","2024-2-19","NO","0","0","-0.017276963219046593","0.561783","2.8282","0","1.0452","0","0.00135","0","23"
"931","113577.SH","2024-2-20","NO","0","0","-0.022488925606012344","1.608277","2.1465","0","1.1220","0","0.00110","1","22"
"932","113600.SH","2024-2-20","NO","1","0","0.14197874069213867","1.734251","2.4778","0","1.0435","0","0.00121","1","21"
"933","113662.SH","2024-2-20","NO","0","1","0.13073495030403137","1.559646","4.7639","0","1.0387","0","0.00730","1","22"
"934","118037.SH","2024-2-20","NO","1","1","-0.14002275466918945","2.003923","5.3744","0","1.0458","1","0.01550","1","21"
"935","118045.SH","2024-2-20","NO","0","0","-0.03847159445285797","2.835647","5.5606","0","1.0626","0","0.02500","1","22"
"936","123078.SZ","2024-2-20","NO","1","0","0.03041629120707512","2.165814","2.7680","0","1.0515","0","0.00261","0","23"
"937","123085.SZ","2024-2-20","PROPOSAL","0","0","-0.041021037846803665","1.694814","2.8063","1","0.9917","0","0.00264","1","22"
"938","123087.SZ","2024-2-20","NO","1","1","-0.02850412391126156","2.877524","2.8172","0","1.0620","0","0.00266","1","22"
"939","123135.SZ","2024-2-20","PROPOSAL","1","0","-0.29874974489212036","5.273440","3.8522","0","1.0990","0","0.00200","1","21"
"940","123172.SZ","2024-2-20","PROPOSAL","0","1","-0.021238813176751137","1.108481","4.8186","0","1.0596","0","0.00755","1","22"
"941","123175.SZ","2024-2-20","NO","1","1","0.2241591364145279","2.929504","5.0075","1","0.9160","0","0.00455","1","21"
"942","123183.SZ","2024-2-20","PROPOSAL","0","1","-0.01824267953634262","3.106666","5.0869","0","1.0374","0","0.00508","1","22"
"943","123203.SZ","2024-2-20","NO","0","1","-0.02850412391126156","2.877524","5.3662","0","1.0928","0","0.01449","1","22"
"944","123205.SZ","2024-2-20","PROPOSAL","0","1","0.09791801869869232","2.167104","5.4045","1","0.9630","0","0.00806","1","21"
"945","123235.SZ","2024-2-20","NO","0","0","-0.20062214136123657","2.844154","5.8344","0","1.0750","0","0.11111","1","22"
"946","123238.SZ","2024-2-20","PROPOSAL","0","0","-0.030074993148446083","1.254163","5.8919","0","1.1471","0","0.50000","1","21"
"947","127043.SZ","2024-2-20","NO","0","0","0.11151953786611557","1.225963","3.4743","0","1.0800","0","0.00520","1","22"
"948","128120.SZ","2024-2-20","PROPOSAL","0","0","0.1251610666513443","1.515159","2.4038","0","1.0630","0","0.00118","1","20"
"949","111016.SH","2024-2-21","NO","0","1","-0.10240601748228073","2.497676","5.4237","0","1.0638","0","0.00833","1","22"
"950","113067.SH","2024-2-21","NO","0","1","-0.0244115199893713","0.672461","5.4292","0","1.1231","1","0.12821","0","26"
"951","113678.SH","2024-2-21","PROPOSAL","0","0","-0.06229429692029953","1.046723","5.6591","0","1.0813","0","0.05357","1","21"
"952","118016.SH","2024-2-21","NO","0","0","0.16064873337745667","2.673029","4.4545","1","0.9698","0","0.00282","1","20"
"953","123156.SZ","2024-2-21","NO","0","0","-0.0027190963737666607","1.340851","4.4846","0","1.0160","0","0.00573","1","21"
"954","123166.SZ","2024-2-21","NO","0","1","-0.16520243883132935","3.978713","4.6982","0","1.0059","0","0.00339","1","21"
"955","123231.SZ","2024-2-21","NO","0","0","-0.1516704261302948","4.343926","5.7166","0","1.1751","0","0.10000","1","22"
"956","127080.SZ","2024-2-21","NO","0","1","-0.08783872425556183","6.817499","4.8569","0","1.2980","0","0.00407","1","21"
"957","127102.SZ","2024-2-21","NO","0","0","-0.12774117290973663","0.927644","5.8426","0","1.0680","1","0.23529","0","24"
"958","128041.SZ","2024-2-21","PROPOSAL","0","0","-0.11789447069168091","3.127461","0.4025","0","2.4213","0","0.00675","1","21"
"959","128137.SZ","2024-2-21","NO","0","0","-0.11142496764659882","2.442996","2.7023","0","1.1530","0","0.00772","1","22"
"960","111015.SH","2024-2-22","NO","0","1","-0.14100921154022217","2.990651","5.3689","0","1.0547","0","0.03077","1","22"
"961","113526.SH","2024-2-22","NO","0","0","1.2140909433364868","1.103223","0.9199","0","1.0546","0","0.00330","0","24"
"962","113565.SH","2024-2-22","NO","0","0","-0.0032836119644343853","2.752079","2.0123","0","1.0988","1","0.00210","1","22"
"963","113680.SH","2024-2-22","NO","0","0","-0.1332278847694397","2.227386","5.7303","0","1.1439","0","0.04255","1","21"
"964","118003.SH","2024-2-22","PROPOSAL","1","0","-0.03145349398255348","4.235599","3.7673","0","1.1469","0","0.08238","0","23"
"965","123010.SZ","2024-2-22","NO","1","0","0.6736782789230347","0.717748","0.3669","0","1.0603","1","0.00226","1","20"
"966","123204.SZ","2024-2-22","PROPOSAL","0","1","-0.005488300230354071","2.465700","5.3881","0","1.0004","0","0.03077","1","22"
"967","123225.SZ","2024-2-22","PROPOSAL","0","0","0.006005070172250271","1.280171","5.6318","1","0.9764","0","0.05333","1","22"
"968","111000.SH","2024-2-23","NO","0","0","-0.046624016016721725","1.507916","3.2471","0","1.1550","0","0.01235","1","22"
"969","113667.SH","2024-2-23","NO","0","1","-0.022488925606012344","1.608277","5.0623","0","1.0988","0","0.02899","1","22"
"970","123049.SZ","2024-2-23","PROPOSAL","0","0","0.2895948588848114","1.428484","2.1355","1","0.9950","0","0.00546","1","21"
"971","123218.SZ","2024-2-23","PROPOSAL","0","1","-0.15392664074897766","3.352518","5.4620","0","1.1064","0","0.04505","1","21"
"972","127093.SZ","2024-2-23","NO","0","0","-0.057665858417749405","1.457039","5.6482","0","1.1450","1","0.07143","1","21"
"973","127097.SZ","2024-2-23","NO","0","0","-0.08373338729143143","1.754506","5.6728","0","2.3715","0","0.08333","1","21"
"974","128074.SZ","2024-2-23","NO","0","0","0.014830273576080799","2.955861","1.5825","0","1.1520","1","0.16556","0","23"
"975","128131.SZ","2024-2-23","NO","0","1","-0.06548856198787689","2.447955","2.5380","0","1.0809","0","0.00977","0","23"
"976","110093.SH","2024-2-26","NO","0","1","0.03286658227443695","1.556272","5.0513","0","1.0825","1","0.02985","0","26"
"977","110095.SH","2024-2-26","NO","0","1","-0.04563009366393089","0.817328","5.4483","0","1.0384","0","0.08571","0","23"
"978","113623.SH","2024-2-26","NO","0","0","-0.050191596150398254","0.909440","3.1129","0","1.1434","0","0.65436","0","23"
"979","113666.SH","2024-2-26","NO","0","1","-0.24234230816364288","1.017458","4.9938","0","1.1027","0","0.49776","0","23"
"980","118036.SH","2024-2-26","NO","0","1","-0.13831360638141632","8.362599","5.3361","0","1.1016","1","0.05674","1","22"
"981","123198.SZ","2024-2-26","NO","0","1","0.028532695025205612","1.951537","5.2813","1","0.9465","0","0.04000","1","21"
"982","127089.SZ","2024-2-26","NO","0","1","-0.148337721824646","1.107323","5.3908","0","1.0234","0","0.04615","0","24"
"983","127094.SZ","2024-2-26","NO","0","0","-0.12792326509952545","5.370045","5.6427","0","1.0320","0","0.08824","1","21"
"984","127096.SZ","2024-2-26","NO","0","0","-0.21694110333919525","1.652922","5.6619","0","2.6500","0","0.09524","1","20"
"985","128121.SZ","2024-2-26","NO","0","0","1.1122300624847412","0.781301","2.3874","0","1.1720","0","0.04439","1","22"
"986","110082.SH","2024-2-27","NO","0","0","-0.07296761125326157","2.752954","3.6660","0","1.0824","0","0.04044","0","23"
"987","113505.SH","2024-2-27","NO","1","0","0.012659289874136448","1.300105","0.0219","0","1.0779","0","0.00698","0","23"
"988","113530.SH","2024-2-27","NO","1","0","-0.17191706597805023","1.245776","1.0787","0","1.1789","0","0.00851","0","23"
"989","113681.SH","2024-2-27","NO","0","0","-0.12377265840768814","0.544456","5.8371","0","1.0991","1","0.40000","1","22"
"990","118000.SH","2024-2-27","NO","0","0","0.019375121220946312","2.014977","2.9897","0","1.0619","0","0.00842","1","22"
"991","123228.SZ","2024-2-27","PROPOSAL","0","0","-0.021123964339494705","0.974627","5.6454","0","1.0398","0","0.16176","1","22"
"992","127033.SZ","2024-2-27","NO","1","0","0.060726605355739594","1.959899","3.1321","1","0.7950","0","0.00900","1","22"
"993","113641.SH","2024-2-28","NO","1","1","0.05693841725587845","1.076826","3.9890","0","1.0232","0","0.02581","0","24"
"994","113676.SH","2024-2-28","NO","1","1","-0.15191125869750977","2.812646","5.4702","0","1.1697","0","0.11538","1","22"
"995","123080.SZ","2024-2-28","NO","0","0","-0.013948991894721985","3.096888","2.7598","0","1.2076","0","0.01043","1","21"
"996","123160.SZ","2024-2-28","NO","1","0","0.08200111985206604","2.229051","4.5832","0","1.0863","0","0.02477","1","20"
"997","127103.SZ","2024-2-28","NO","0","0","-0.06500635296106339","1.368798","5.8480","0","1.0700","0","0.56250","0","23"
"998","110047.SH","2024-2-29","NO","1","0","0.1537509709596634","0.541515","0.7283","0","1.0975","0","0.01268","0","24"
"999","110063.SH","2024-2-29","NO","1","0","0.1537509709596634","0.541515","1.7878","0","1.0407","0","0.01597","0","24"
"1000","111002.SH","2024-2-29","NO","1","0","-0.007228386588394642","0.807190","3.7728","0","1.1626","0","0.02312","0","23"
"1001","111013.SH","2024-2-29","NO","0","1","-0.1095229908823967","7.917737","5.0212","0","1.1473","0","0.04592","1","22"
"1002","113546.SH","2024-2-29","PROPOSAL","0","1","-0.05434473976492882","3.625918","1.6482","0","1.1842","0","0.16085","1","21"
"1003","113649.SH","2024-2-29","NO","0","0","-0.016805170103907585","3.023770","4.3258","0","1.0944","0","0.02332","1","22"
"1004","113673.SH","2024-2-29","PROPOSAL","0","1","-0.1725178211927414","2.849520","5.3826","0","1.1943","0","0.11628","0","23"
"1005","118040.SH","2024-2-29","NO","1","1","-0.03048398159444332","1.869888","5.4018","0","1.1231","0","0.10236","1","20"
"1006","123130.SZ","2024-2-29","NO","0","1","0.02437039092183113","2.148038","3.6988","0","1.1585","0","0.01855","0","23"
"1007","123141.SZ","2024-2-29","NO","1","1","0.05944441258907318","1.382479","4.0411","0","1.1312","0","0.02193","1","20"
"1008","123209.SZ","2024-2-29","NO","0","1","-0.050194088369607925","1.569566","5.4045","0","1.1433","0","0.08065","1","21"
"1009","128066.SZ","2024-2-29","NO","1","0","0.09320899099111557","2.294610","1.1307","0","1.1106","0","0.00775","1","22"
"1010","113524.SH","2024-3-1","NO","0","1","-0.049934372305870056","2.346415","0.7885","0","1.1507","1","0.47021","1","22"
"1011","123206.SZ","2024-3-1","NO","0","1","-0.022528618574142456","1.433886","5.3854","0","1.1536","0","0.08333","1","21"
"1012","123213.SZ","2024-3-1","NO","0","1","-0.0959833487868309","3.516028","5.4073","0","1.1379","0","0.09524","1","22"
"1013","128037.SZ","2024-3-1","PROPOSAL","1","0","0.23902878165245056","1.409507","0.0383","0","1.0774","1","0.00853","0","23"
"1014","128105.SZ","2024-3-1","PROPOSAL","0","0","0.3838461935520172","1.203170","2.1054","0","1.0521","0","0.01413","1","22"
"1015","111005.SH","2024-3-4","NO","1","1","-0.12983651459217072","1.594415","4.3039","0","1.1520","0","0.03627","1","22"
"1016","113650.SH","2024-3-4","NO","0","1","-0.010684083215892315","2.697516","4.3258","0","1.0490","0","0.03655","1","22"
"1017","118008.SH","2024-3-4","NO","0","1","0.012090150266885757","1.562405","4.3039","0","1.0229","0","0.04124","1","22"
"1018","118014.SH","2024-3-4","NO","0","1","-0.08281657099723816","1.616635","4.3723","0","1.0492","0","0.04570","1","21"
"1019","118015.SH","2024-3-4","NO","0","1","-0.1274586319923401","8.079978","4.3806","0","1.0867","0","0.34511","1","21"
"1020","118023.SH","2024-3-4","NO","0","0","0.04316616803407669","1.484706","4.6105","1","0.9739","0","0.04762","1","22"
"1021","118038.SH","2024-3-4","NO","0","1","-0.0599566325545311","1.742589","5.3689","0","1.1564","0","0.16794","1","22"
"1022","127061.SZ","2024-3-4","NO","0","0","0.0009380261180922389","0.649920","4.1287","1","0.9764","0","0.05647","1","22"
"1023","111010.SH","2024-3-5","NO","0","1","0.37090808153152466","2.911115","4.6954","0","1.0458","0","0.05068","0","23"
"1024","113532.SH","2024-3-5","PROPOSAL","1","0","0.37371355295181274","1.315657","1.0760","0","1.1250","1","0.00680","0","24"
"1025","113632.SH","2024-3-5","NO","1","1","0.025690870359539986","1.448685","3.7016","0","1.1346","0","0.03724","0","23"
"1026","118044.SH","2024-3-5","NO","0","0","-0.14550304412841797","5.461482","5.5195","0","1.1750","0","0.08602","1","21"
"1027","128063.SZ","2024-3-5","PROPOSAL","1","1","0.09225619584321976","1.682221","1.0787","0","1.1860","0","0.00765","1","22"
